Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	100	1555487715	-185.257	315.37	1452.959	93.29269	-62.80488	-33.90244	-275	-145	-363	0.8776329	0.1490829	0.03219702	0.4544205
5	100	1555487715	-106.994	322.751	1169.37	271.2195	-20.97561	-22.31707	-277	-158	-353	0.8754917	0.1564989	0.0393994	0.4554887
5	100	1555487715	-53.314	446.398	303.231	215	81.46342	-36.58537	-279	-175	-335	0.8730357	0.1627247	0.05240028	0.4567095
5	100	1555487715	125.599	434.564	211.792	62.07317	174.1463	-76.09756	-269	-187	-326	0.8732433	0.1548204	0.06390576	0.4575945
5	100	1555487715	-216.428	623.054	922.015	-6.097561	157.3171	-98.29269	-254	-190	-323	0.8757038	0.1402325	0.07211524	0.4563738
5	100	1555487715	36.966	268.095	778.36	3.170732	171.8293	-70.48781	-239	-188	-323	0.8771721	0.1328471	0.07641835	0.4550615
5	100	1555487715	-363.499	474.702	1283.196	11.46342	255.122	-72.19512	-222	-187	-323	0.8767728	0.1320231	0.1026948	0.4508805
5	100	1555487715	-537.593	445.788	811.727	-20.97561	150.9756	-50.12195	-203	-185	-321	0.8685817	0.1148106	0.1637928	0.4533829
5	100	1555487715	-590.114	345.809	819.23	-56.58537	67.56097	-25.48781	-191	-183	-322	0.8573974	0.08810695	0.2181158	0.4577472
5	100	1555487715	-553.697	311.466	693.326	-82.43903	36.46342	-0.4878049	-185	-179	-327	0.8464481	0.06353953	0.2576678	0.461623
5	100	1555487715	-570.838	284.138	690.825	-77.31708	11.58537	32.56098	-185	-172	-331	0.83679	0.03970458	0.2830592	0.4669942
5	100	1555487715	-311.405	250.405	565.104	-105.6098	37.80488	50.97561	-184	-168	-336	0.8281637	0.03317362	0.3043306	0.4694968
5	100	1555487715	-222.894	200.751	801.418	-86.34147	85.12196	73.53659	-184	-160	-343	0.8276087	0.02883999	0.2945952	0.4769127
5	100	1555487715	-80.093	262.3	799.039	-67.19512	195	75.97561	-182	-156	-347	0.8333075	0.03851436	0.266213	0.4829554
5	100	1555487715	140.361	56.791	1165.893	-17.19512	283.0488	61.21951	-170	-152	-346	0.839785	0.04712058	0.2348399	0.487228
5	100	1555487715	-54.839	266.265	1010.343	-7.682927	241.0976	88.65854	-156	-151	-344	0.843808	0.05609302	0.2048097	0.4928434
5	100	1555487715	185.806	355.569	914.146	-45.2439	172.0732	34.02439	-143	-151	-341	0.8455466	0.07205421	0.1879025	0.494522
5	100	1555487715	54.351	208.559	1032.12	-72.31708	173.1707	3.780488	-136	-148	-342	0.8506788	0.0778222	0.1607105	0.4944304
5	100	1555487715	-94.428	115.717	874.13	-61.46342	157.0732	6.707317	-124	-141	-343	0.8539	0.06604205	0.1409039	0.4966277
5	100	1555487715	6.405	97.783	715.774	-74.14635	131.8293	2.682927	-113	-138	-343	0.8549734	0.0552385	0.1310465	0.4987945
5	100	1555487715	-0.305	94.245	791.841	-99.5122	137.1951	8.536586	-105	-131	-344	0.8566313	0.04779199	0.1156041	0.5005341
5	100	1555487715	-100.833	147.681	861.686	-108.2927	138.7805	13.17073	-95	-128	-349	0.8572049	0.03976562	0.1066317	0.5022431
5	100	1555487715	-96.441	108.397	785.314	-140.4878	138.5366	11.82927	-89	-118	-348	0.8562937	0.0298471	0.1082492	0.5041353
5	100	1555487715	-31.476	147.681	828.746	-162.561	162.0732	-16.21951	-77	-107	-353	0.8567504	0.02368236	0.1037934	0.5046235
5	100	1555487715	612.074	80.032	1211.948	-144.5122	144.2683	-92.80488	-64	-94	-357	0.8622462	0.03164769	0.07217628	0.5003204
5	100	1555487715	-277.367	-108.885	972.645	-130.1219	265.9756	-110.6098	-47	-80	-359	0.8659846	0.001556444	0.07803584	0.4939421
5	100	1555487715	-839.482	-356.728	1703.303	-18.53659	481.0976	47.92683	-21	-68	-349	0.8593255	-0.06109806	0.122074	0.4928739
5	100	1555487715	-280.295	-18.056	1423.008	155.9756	490.4878	100.122	9	-75	-325	0.8491119	-0.08252205	0.1572924	0.4974517
5	100	1555487715	-465.918	136.152	1119.228	116.5854	412.561	90.97561	35	-90	-295	0.8406935	-0.08108768	0.1974548	0.4976653
5	100	1555487715	-541.131	116.205	1283.135	110.122	329.3903	75.73171	52	-98	-269	0.8332706	-0.08175909	0.2233955	0.4990692
5	100	1555487715	-526.247	210.267	1127.524	141.3415	290.4878	52.19512	65	-108	-247	0.8297365	-0.0733665	0.2390515	0.4990081
5	100	1555487715	-379.542	253.821	667.462	88.29269	283.9024	4.268293	76	-116	-223	0.825704	-0.0596942	0.2693259	0.4920499
5	100	1555487715	-409.31	161.711	858.941	41.46342	303.0488	-50.2439	90	-119	-201	0.8237816	-0.05612354	0.2883694	0.4848475
5	100	1555487715	-525.332	123.83	536.8	15.73171	332.439	-96.58537	107	-116	-181	0.8176284	-0.07046724	0.3163244	0.4758751
5	100	1555487715	-649.467	-7.32	274.622	-37.19512	364.3903	-149.6342	127	-107	-155	0.7952151	-0.1246071	0.3731803	0.4613482
5	100	1555487715	-846.131	-140.483	412.116	-76.46342	411.0976	-190.8537	148	-95	-134	0.7658295	-0.202826	0.4209418	0.4417859
5	100	1555487715	-1106.418	-155.123	537.044	-61.70732	434.7561	-208.6585	172	-78	-106	0.7469708	-0.2603839	0.4406873	0.4242988
5	100	1555487715	-1280.39	-212.28	563.579	-62.07317	401.8293	-192.9268	193	-60	-77	0.731527	-0.3013093	0.4586322	0.4046449
5	100	1555487715	-1212.741	-326.289	625.311	-75.60976	311.3415	-196.5854	210	-44	-50	0.7213851	-0.3368328	0.4631184	0.3894467
5	100	1555487715	-1176.995	-237.656	329.034	-91.70732	238.2927	-185.1219	223	-25	-29	0.7145912	-0.3606372	0.4688864	0.3734245
5	100	1555487715	-1273.131	-204.289	621.041	-65.36585	290.7317	-160.1219	233	-9	-12	0.7112075	-0.3744011	0.4748985	0.3584399
5	100	1555487715	-1034.804	-288.835	432.673	-33.78049	309.3903	-123.6585	242	3	14	0.7096746	-0.3802301	0.4830775	0.3441267
5	100	1555487715	-892.369	-442.738	-122.976	-70.97561	295.7317	-110	250	13	37	0.6816258	-0.4224983	0.5031282	0.3220924
5	100	1555487715	-752.496	-432.734	-259.738	-99.63415	300.4878	-119.2683	254	23	62	0.6428097	-0.4892422	0.5110325	0.2937407
5	100	1555487715	-930.433	-453.291	-336.964	-133.7805	334.2683	-131.0976	256	36	85	0.5841281	-0.5893735	0.4694357	0.301767
5	100	1555487715	-926.895	-425.353	-96.746	-135.4878	378.1707	-122.561	260	47	114	0.5542504	-0.6220893	0.4706259	0.2903836
5	100	1555487715	-934.337	-425.475	61.854	-111.3415	363.4146	-120.4878	259	56	144	0.5662448	-0.6047242	0.5023956	0.2475356
5	100	1555487715	-961.482	-351.482	-53.924	-125.4878	274.7561	-118.2927	258	65	171	0.5727047	-0.582873	0.5338908	0.2173223
5	100	1555487715	-837.591	-300.181	148.169	-117.8049	220.122	-105.8537	256	73	192	0.5992517	-0.5387433	0.5637685	0.1811579
5	100	1555487715	-703.94	-289.14	30.256	-101.4634	200.122	-100.122	254	79	205	0.6192113	-0.4989471	0.5870541	0.1516465
5	100	1555487715	-637.084	-315.431	31.354	-89.63415	212.1951	-115.9756	252	85	221	0.630946	-0.4723655	0.603412	0.121128
5	100	1555487715	-681.004	-367.098	-113.521	-72.68293	242.439	-110	249	91	241	0.6253131	-0.4681539	0.6159245	0.102237
5	100	1555487715	-732.61	-428.464	-269.803	-68.78049	294.5122	-98.17073	241	99	260	0.5951779	-0.5044404	0.6165655	0.105594
5	100	1555487715	-823.927	-516.975	-253.821	-45.85366	317.439	-79.5122	235	103	287	0.5736715	-0.5205237	0.6255379	0.09305093
5	100	1555487715	-1000.461	-604.205	-427.122	-41.34146	290.3659	-48.90244	222	108	308	0.5528872	-0.530015	0.6375927	0.0829188
5	100	1555487715	-933.3	-544.242	-345.565	-32.31707	342.561	-45.97561	212	110	334	0.5304092	-0.5452743	0.6452224	0.07092503
5	100	1555487715	-1627.663	-359.839	47.641	-12.92683	396.9512	35.73171	194	110	365	0.5036961	-0.5806452	0.6349682	0.07718132
5	100	1555487715	-553.026	-661.606	-578.646	58.53659	353.0488	-9.878049	174	110	393	0.4612762	-0.708121	0.5095065	0.1618396
5	100	1555487715	-914.024	-457.927	-711.687	17.92683	385.4878	3.780488	153	111	420	0.4172525	-0.7906736	0.3951232	0.2112186
5	100	1555487715	-550.891	-578.219	-508.679	13.90244	301.3415	22.80488	132	111	446	0.3827358	-0.8358409	0.3184301	0.2312693
5	100	1555487715	-325.435	-561.871	-638.548	-7.560976	196.0976	-48.04878	114	112	463	0.3767898	-0.8408154	0.3246864	0.2136296
5	100	1555487715	-806.054	-395.585	-515.938	-20.2439	117.8049	-24.5122	104	114	472	0.372296	-0.8450575	0.3261818	0.2021851
5	100	1555487715	-378.688	-460.611	-790.804	-37.43903	85.97561	-19.63415	96	111	477	0.3681738	-0.8479263	0.3274331	0.1955931
5	100	1555487715	-518.073	-427.122	-511.851	-20.97561	88.41463	-29.7561	91	111	481	0.3637353	-0.8512528	0.3276162	0.1890316
5	100	1555487715	-559.187	-401.563	-583.282	32.56098	83.17073	-28.04878	86	114	486	0.3631024	-0.8529008	0.3282266	0.1816157
5	100	1555487715	-623.054	-413.824	-606.523	52.68293	85.97561	-28.90244	80	116	491	0.3646367	-0.8535112	0.3295694	0.1730399
5	100	1555487716	-579.195	-423.157	-621.468	72.92683	55.73171	-30.97561	75	124	496	0.3683665	-0.8531449	0.3305154	0.1649525
5	100	1555487716	-373.381	-437.37	-837.286	46.09756	35	-37.68293	73	129	498	0.3722999	-0.8526872	0.3300882	0.1592456
5	100	1555487716	-283.345	-419.314	-721.935	31.34146	49.7561	-51.58537	71	133	504	0.3744451	-0.8533891	0.3285623	0.1535081
5	100	1555487716	-362.767	-386.984	-637.755	36.82927	47.43903	-63.04878	71	141	506	0.3766422	-0.8545183	0.3261208	0.1469161
5	100	1555487716	-473.299	-380.823	-581.879	35.85366	30.36585	-62.68293	68	146	507	0.3792717	-0.8554949	0.3230995	0.141026
5	100	1555487716	-434.381	-442.982	-691.435	47.43903	17.92683	-57.19512	68	152	509	0.3828286	-0.8559221	0.3197729	0.1363262
5	100	1555487716	-349.835	-516.426	-848.205	44.87805	28.41463	-52.43903	65	152	509	0.3865578	-0.8560137	0.3170873	0.1314127
5	100	1555487716	-354.837	-544.974	-867.298	25.85366	47.31707	-58.29268	66	158	509	0.3888777	-0.8567767	0.3144932	0.1257057
5	100	1555487716	-350.567	-562.237	-671.549	30.48781	57.31707	-71.82927	63	164	511	0.3900297	-0.8583025	0.311655	0.1185949
5	100	1555487716	-308.965	-567.971	-681.431	44.87805	38.17073	-85.97561	60	171	513	0.3928252	-0.8593707	0.3077792	0.1115452
5	100	1555487716	-358.314	-628.544	-796.904	29.87805	52.92683	-85.73171	58	175	516	0.3955524	-0.860683	0.3031098	0.1043428
5	100	1555487716	-643.733	-454.999	-796.233	-6.829268	63.90244	-68.78049	54	181	517	0.395759	-0.863155	0.298471	0.09619434
5	100	1555487716	-395.89	-585.234	-473.909	2.682927	52.07317	-70.85366	50	191	522	0.3943156	-0.8655049	0.2956328	0.08954131
5	100	1555487716	-417.545	-559.553	-667.95	15	14.39024	-97.31708	46	191	523	0.3955836	-0.8673971	0.2899869	0.0839259
5	100	1555487716	-658.495	-530.029	-565.043	-19.39024	-18.53659	-93.04878	44	197	525	0.3961078	-0.8700827	0.28193	0.08105716
5	100	1555487716	-563.884	-508.984	-507.764	18.65854	-42.07317	-77.68293	44	202	525	0.3976344	-0.8719138	0.2741478	0.08059938
5	100	1555487716	-661.667	-388.631	-1122.278	4.390244	-40.2439	11.46342	45	205	524	0.4010241	-0.871395	0.2702414	0.08258308
5	100	1555487716	-182.39	-391.315	-987.895	-118.0488	89.5122	-16.95122	52	210	522	0.3949354	-0.8742943	0.2701499	0.08157597
5	100	1555487716	-233.569	-817.583	-249.002	-93.53659	121.4634	-4.268293	50	206	522	0.3829647	-0.8790857	0.2735374	0.07565539
5	100	1555487716	-352.336	-659.532	-164.273	32.56098	83.29269	-34.14634	41	197	527	0.3796898	-0.8807947	0.2746971	0.06765953
5	100	1555487716	-318.603	-444.934	-609.024	94.87805	49.63415	-31.21951	33	194	533	0.3847424	-0.8792382	0.274453	0.05990783
5	100	1555487716	-377.529	-342.454	-869.494	15	62.92683	-20.12195	27	200	537	0.388721	-0.8778344	0.274575	0.05395672
5	100	1555487716	-279.319	-483.852	-659.471	-324.0244	147.8049	-32.92683	24	207	540	0.3603886	-0.8899503	0.2750328	0.04965362
5	100	1555487716	-192.272	-946.537	-451.4	-330.3659	182.9268	-21.70732	12	187	546	0.3304946	-0.9009064	0.277871	0.04391614
5	100	1555487716	-735.416	-618.906	-575.474	-366.9512	188.7805	-12.56098	0	161	554	0.2964408	-0.9123814	0.2796716	0.03830073
5	100	1555487716	-132.065	-837.103	-455.548	-211.5854	126.8293	-57.56098	-17	132	557	0.2717813	-0.9199499	0.2806787	0.03234962
5	100	1555487716	686	-1716.723	-969.473	-173.7805	96.46342	52.80488	-33	108	562	0.2567966	-0.9236732	0.2830287	0.02789392
5	100	1555487716	-1274.656	-242.658	-911.523	-145.4878	146.5854	138.0488	-41	93	562	0.2428166	-0.9246498	0.2926725	0.02014222
5	100	1555487716	-332.511	-482.571	-719.19	-99.87805	104.0244	101.0976	-55	80	564	0.2310639	-0.9243751	0.3031098	0.01626637
5	100	1555487716	282.613	-205.814	-855.342	-51.34146	46.46342	71.58537	-67	68	565	0.2233536	-0.9239174	0.3103122	0.014008
5	100	1555487716	-234.24	-197.701	-1326.811	-57.80488	34.5122	24.14634	-76	59	567	0.2178777	-0.924253	0.313242	0.01284829
5	100	1555487716	-272.548	-172.813	-869.372	-40.2439	28.41463	24.5122	-80	53	565	0.2132535	-0.9247413	0.3150121	0.01199377
5	100	1555487716	-123.403	-182.207	-903.959	-44.39024	21.34146	-0.9756098	-83	49	567	0.2088982	-0.9256264	0.3153478	0.011536
5	100	1555487716	-14.823	-53.497	-937.57	-62.80488	45.73171	41.95122	-86	45	568	0.2039986	-0.9258095	0.3180334	0.01077303
5	100	1555487716	-126.209	112.85	-944.097	-83.78049	63.29268	71.58537	-89	39	564	0.1963475	-0.9253823	0.3240761	0.009491256
5	100	1555487716	-185.318	232.654	-1038.769	-166.8293	148.1707	167.3171	-94	34	564	0.1831307	-0.9236122	0.3366802	0.007080294
5	100	1555487716	-497.699	328.912	-301.523	-247.9268	213.2927	308.9024	-105	20	565	0.1611315	-0.9196753	0.3580737	0.004150517
5	100	1555487716	244.488	-608.414	-966.24	-263.1707	180.4878	168.9025	-125	0	561	0.1338492	-0.9145176	0.381756	0.00204474
5	100	1555487716	367.464	-834.175	-1113.433	-282.0732	128.7805	-148.5366	-152	-29	555	0.1055636	-0.9189734	0.3799249	-0.001129185
5	100	1555487716	-894.016	376.065	-1263.493	-76.82927	0	108.4146	-166	-52	548	0.1001456	-0.9211097	0.3762017	-0.0003967406
5	100	1555487716	258.335	-124.867	-1422.032	-93.41463	9.756098	85.2439	-165	-58	543	0.09387486	-0.9184241	0.3842891	0.002594074
5	100	1555487716	-19.947	-149.084	-1033.035	-24.39024	54.63415	62.92683	-170	-66	540	0.08767572	-0.9165929	0.3900876	0.00143437
5	100	1555487716	323.727	147.986	-1274.229	-124.5122	91.34147	106.5854	-176	-72	537	0.07971855	-0.9140904	0.3975951	-0.001342814
5	100	1555487716	66.246	-88.45	-813.496	-147.8049	42.07317	61.46342	-185	-78	535	0.06528742	-0.9119236	0.4051332	-3.051851E-05
5	100	1555487716	-135.603	-167.75	-828.99	-197.439	-36.46342	48.41463	-195	-90	526	0.05053534	-0.911069	0.4090701	0.007812738
5	100	1555487716	-228.811	758.047	-233.752	-48.41463	5.609756	136.4634	-198	-103	519	0.03825069	-0.9093296	0.4140141	0.01577807
5	100	1555487716	170.251	277.245	-991.494	-198.0488	-25.73171	1.585366	-198	-118	509	0.02779667	-0.9083834	0.4166082	0.02246162
5	100	1555487716	1.281	-0.183	-493.978	46.09756	-13.78049	25.85366	-202	-128	501	0.02770324	-0.9082308	0.4168828	0.02362133
5	100	1555487716	-76.067	73.2	-285.785	11.58537	-9.268293	48.29268	-203	-132	501	0.02966585	-0.9070712	0.4191718	0.02523881
5	100	1555487716	-618.357	616.405	-1381.772	-46.70732	2.439024	29.14634	-201	-129	500	0.02912036	-0.9057894	0.4218879	0.02661214
5	100	1555487716	-179.95	101.199	-947.208	-33.04878	-23.04878	37.80488	-202	-130	501	0.02809845	-0.904294	0.4250923	0.02755821
5	100	1555487716	102.724	151.707	-922.198	0.1219512	-40.2439	35	-204	-132	500	0.02867795	-0.9031953	0.4272591	0.02941984
5	100	1555487716	-94.184	65.575	-1089.887	19.63415	-43.29268	19.02439	-204	-132	500	0.03251748	-0.9023103	0.428663	0.03204444
5	100	1555487716	-453.413	568.093	-1105.93	4.878049	-52.31707	1.463415	-202	-131	501	0.03589033	-0.9016999	0.4293344	0.03634755
5	100	1555487716	369.721	-77.104	619.76	35.97561	-16.82927	9.756098	-199	-128	501	0.03755007	-0.9010285	0.4305246	0.03723258
5	100	1555487716	239.242	-140.666	487.512	-32.68293	19.26829	27.07317	-197	-127	502	0.03627933	-0.9003266	0.4319895	0.03848384
5	100	1555487716	47.519	-738.649	579.5	41.82927	-3.170732	-36.82927	-198	-127	500	0.03808281	-0.900235	0.4319895	0.03888058
5	100	1555487716	-338.733	20.984	756.888	-10	30.60976	-5.97561	-196	-125	501	0.0365812	-0.9003571	0.4317759	0.03985718
5	100	1555487716	-589.809	761.463	-673.074	-47.92683	12.19512	10.73171	-197	-128	501	0.03685715	-0.9008148	0.4306467	0.04144414
5	100	1555487716	244.244	575.047	-1332.362	-60.12195	12.43902	57.56098	-194	-129	499	0.03667883	-0.8997467	0.4326914	0.04345836
5	100	1555487716	-814.106	569.374	-651.663	-17.43902	32.56098	-64.7561	-195	-129	499	0.03746903	-0.9048128	0.422071	0.04202399
5	100	1555487716	-500.383	-1053.592	928.786	8.658537	-43.53659	301.2195	-189	-126	500	0.03705472	-0.9016389	0.4287851	0.04263436
5	100	1555487716	-76.86	110.776	-380.762	-4.512195	7.804878	-13.04878	-189	-126	499	0.0337868	-0.9002045	0.4319895	0.04330577
5	100	1555487716	-355.142	389.912	-841.007	-7.439024	5.487805	41.95122	-195	-133	497	0.03155087	-0.8989227	0.4347972	0.0435194
5	100	1555487716	-429.257	404.552	-1082.079	-46.95122	26.70732	63.04878	-197	-135	497	0.02996174	-0.8974884	0.4379101	0.0430311
5	100	1555487716	333.609	314.089	-921.466	-38.41463	30.97561	11.82927	-201	-136	496	0.02492627	-0.8967254	0.4398938	0.04190191
5	100	1555487716	-156.099	-149.45	-951.783	-66.95122	62.92683	52.07317	-204	-138	493	0.01846452	-0.8947417	0.4443495	0.04062014
5	100	1555487716	-30.378	425.536	-943.853	-110.2439	94.63415	61.70732	-211	-142	491	0.008086179	-0.8927885	0.4487747	0.03827021
5	100	1555487716	324.032	119.377	-1349.442	-18.65854	16.46342	36.70732	-221	-151	486	0.005792876	-0.8904996	0.4534135	0.03732414
5	100	1555487716	-107.238	182.573	-1570.323	-29.7561	11.21951	13.78049	-227	-155	483	0.007739681	-0.889645	0.4550615	0.03729362
5	100	1555487716	-64.111	55.388	-780.129	-14.26829	24.26829	1.097561	-229	-154	477	0.007673942	-0.8893704	0.4556414	0.0367748
5	100	1555487716	86.681	103.7	-1056.52	2.073171	-3.04878	-17.92683	-229	-155	484	0.006870726	-0.8896145	0.4552141	0.03631703
5	100	1555487716	106.262	206.485	-1095.743	-8.170732	19.39024	-26.95122	-229	-154	481	0.006113274	-0.8901944	0.4541765	0.03521836
5	100	1555487716	-82.35	49.166	-878.095	-9.268293	18.78049	2.926829	-229	-154	483	0.008576254	0.8908353	-0.4529252	-0.03460799
5	100	1555487716	12.078	198.86	-862.845	5	9.634147	0.8536586	-230	-154	483	0.006417695	0.8909879	-0.4527116	-0.03393658
5	100	1555487716	-39.772	231.007	-898.286	-0.1219512	-3.902439	-27.07317	-230	-154	483	0.008768694	0.8915677	-0.4515519	-0.0336314
5	100	1555487716	-17.08	201.788	-1074.271	-24.26829	8.658537	-16.21951	-228	-154	483	0.008347325	0.892056	-0.4506058	-0.0334788
5	100	1555487716	105.286	188.917	-890.661	8.170732	0.9756098	-10.60976	-227	-153	480	0.006309984	0.891995	-0.4507889	-0.03308206
5	100	1555487716	121.878	356.057	-868.274	-2.560976	11.34146	-21.09756	-229	-154	483	0.007473256	0.8929106	-0.4489883	-0.03262429
5	100	1555487716	-184.464	17.934	-654.835	-40.36586	24.5122	-19.7561	-227	-155	483	0.007180391	0.8938566	-0.4471267	-0.03234962
5	100	1555487716	-47.214	177.083	-1026.264	-23.90244	25	-4.634147	-227	-157	481	0.007959883	0.8938566	-0.4471572	-0.03173925
5	100	1555487716	109.007	70.577	-999.668	27.19512	-2.682927	-11.46342	-229	-156	479	0.009796095	0.8938261	-0.4472182	-0.03122044
