Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	100	1555432812	-372.466	-49.41	-860.344	-2.682927	1.463415	0.3658537	-268	134	624	0.1768352	0.3146153	0.9298379	-0.07174902
5	100	1555432812	-375.211	-51.362	-847.168	-2.682927	1.585366	0.1219512	-267	135	622	0.1768352	0.3146153	0.9298379	-0.07174902
5	100	1555432812	-365.085	-52.216	-862.357	-2.926829	1.585366	0.3658537	-268	134	622	0.1768352	0.3146153	0.9298379	-0.07174902
5	100	1555432812	-366.244	-41.297	-845.704	-2.317073	1.463415	0.2439024	-268	133	622	0.1768352	0.3146153	0.9298379	-0.07174902
5	100	1555432812	-364.353	-39.711	-856.44	-2.804878	1.585366	0.1219512	-268	135	622	0.1769021	0.3145848	0.9298379	-0.0717185
5	100	1555432812	-364.78	-43.493	-834.846	-3.04878	1.707317	0.3658537	-266	136	621	0.1769021	0.3145848	0.9298379	-0.0717185
5	100	1555432812	-357.826	-48.251	-841.373	-3.04878	1.585366	0.3658537	-267	133	624	0.17686	0.3146153	0.9298379	-0.07168798
5	100	1555432812	-370.819	-51.85	-848.998	-3.902439	1.95122	0.4878049	-267	133	622	0.1769391	0.3145848	0.9298379	-0.07162694
5	100	1555432812	-376.065	-47.702	-848.937	-3.170732	1.463415	0.6097561	-268	133	622	0.176897	0.3146153	0.9298379	-0.07159642
5	100	1555432812	-367.891	-48.922	-862.418	-3.04878	1.463415	0.4878049	-265	134	621	0.1769514	0.3145848	0.9298379	-0.07159642
5	100	1555432812	-364.78	-41.541	-852.292	-3.04878	1.219512	0.3658537	-268	132	621	0.1769514	0.3145848	0.9298379	-0.07159642
5	100	1555432812	-359.29	-49.776	-840.397	-3.292683	1.463415	0.3658537	-266	133	622	0.1769514	0.3145848	0.9298379	-0.07159642
5	100	1555432812	-367.525	-53.863	-848.022	-3.902439	1.707317	0.3658537	-268	135	622	0.176803	0.3145848	0.9298685	-0.0715659
5	100	1555432812	-372.466	-47.092	-834.114	-3.414634	1.463415	0.1219512	-268	132	621	0.1768574	0.3145543	0.9298685	-0.0715659
5	100	1555432812	-369.477	-45.384	-852.353	-3.658537	1.219512	0.3658537	-268	132	623	0.1768699	0.3145543	0.9298685	-0.07153539
5	100	1555432812	-378.871	-42.7	-850.767	-3.780488	1.219512	0.4878049	-267	133	620	0.1768822	0.3145543	0.9298685	-0.07150487
5	100	1555432812	-372.71	-43.31	-853.39	-3.536585	1.463415	0.2439024	-268	133	623	0.1768822	0.3145543	0.9298685	-0.07150487
5	100	1555432812	-376.309	-43.371	-851.987	-3.04878	1.341463	0.1219512	-266	132	621	0.1770427	0.3145543	0.9298379	-0.07150487
5	100	1555432812	-377.224	-40.992	-844.24	-3.658537	0.8536586	0.6097561	-267	135	622	0.1770427	0.3145543	0.9298379	-0.07150487
5	100	1555432812	-373.503	-44.225	-850.584	-5	1.097561	1.341463	-266	132	619	0.1770008	0.3145848	0.9298379	-0.07147435
5	100	1555432812	-371.49	-45.628	-853.878	-5.365854	2.560976	1.463415	-268	133	621	0.1770624	0.3145848	0.9298379	-0.07132176
5	100	1555432812	-368.501	-44.591	-846.619	-4.634147	2.073171	0.4878049	-267	132	621	0.176154	0.3158055	0.9296548	-0.07055879
5	100	1555432812	-371.429	-40.809	-844.423	-3.780488	1.219512	0.3658537	-267	133	623	0.1763943	0.3156835	0.9296854	-0.07010102
5	100	1555432812	-365.512	-41.48	-841.861	-2.682927	0.4878049	0.1219512	-266	132	622	0.1772335	0.3147984	0.9298074	-0.07034516
5	100	1555432812	-365.939	-47.092	-863.699	-2.682927	-0.7317073	0	-268	132	621	0.1767998	0.3151341	0.9297159	-0.07113864
5	100	1555432812	-373.381	-42.029	-849.852	1.219512	-1.219512	0.2439024	-265	131	621	0.1773974	0.3146458	0.9297464	-0.07141332
5	100	1555432812	-372.466	-38.003	-878.949	1.585366	-1.219512	0	-267	130	622	0.1780014	0.3144017	0.9297159	-0.07138279
5	100	1555432812	-359.9	-39.04	-815.021	1.95122	-0.9756098	0.1219512	-265	135	622	0.1781949	0.3143407	0.9296854	-0.0715659
5	100	1555432812	-372.893	-41.968	-844.484	-4.390244	3.170732	0.9756098	-267	132	621	0.1773014	0.3155309	0.9294717	-0.07132176
5	100	1555432812	-390.583	-30.073	-928.298	-7.682927	5.609756	1.097561	-266	132	621	0.1776217	0.3153783	0.9294717	-0.07119969
5	100	1555432812	-293.166	-56.12	-1226.832	-4.634147	4.390244	1.097561	-266	133	623	0.1909326	0.3624988	0.9063692	-0.103122
5	100	1555432812	-368.379	-51.362	-877.79	-2.804878	1.219512	0.3658537	-264	131	621	0.189876	0.3664357	0.9054537	-0.09912412
5	100	1555432812	-370.758	-38.857	-866.078	-2.804878	1.341463	0.8536586	-270	132	620	0.1850663	0.3742485	0.9035615	-0.09625538
5	100	1555432812	-364.353	-49.044	-840.214	-2.682927	1.585366	0	-264	131	622	0.1811161	0.3804743	0.901944	-0.09451582
5	100	1555432812	-369.965	-54.656	-840.824	-2.560976	1.585366	0.1219512	-268	133	622	0.1780537	0.3848384	0.9007843	-0.09372234
5	100	1555432812	-372.588	-45.811	-849.242	-2.560976	1.463415	0.1219512	-266	133	622	0.1768648	0.3867611	0.900296	-0.09274575
5	100	1555432812	-367.342	-41.175	-853.512	-2.439024	1.463415	0.4878049	-267	132	620	0.1752387	0.3894162	0.8995941	-0.09152501
5	100	1555432812	-370.88	-37.027	-832.589	-2.560976	1.585366	0.1219512	-265	132	620	0.1734828	0.392407	0.8987701	-0.09018219
5	100	1555432812	-365.329	-37.454	-868.945	-2.560976	1.219512	0.1219512	-267	131	619	0.1718636	0.394879	0.8980987	-0.08917508
5	100	1555432812	-376.004	-43.127	-858.392	-2.682927	1.463415	0.1219512	-265	132	619	0.171555	0.3957945	0.897824	-0.08847316
5	100	1555432812	-360.937	-40.077	-831.979	-2.682927	1.341463	0.3658537	-268	132	620	0.1707215	0.3969542	0.8975189	-0.08798486
5	100	1555432812	-363.621	-44.347	-849.486	-2.926829	0.9756098	0.3658537	-264	132	621	0.1705771	0.3973815	0.8973662	-0.08789331
5	100	1555432812	-378.688	-41.663	-844.606	-2.926829	1.219512	0.3658537	-268	132	620	0.1712239	0.3966185	0.8976104	-0.08758812
5	100	1555432812	-372.161	-44.53	-853.878	-2.439024	1.219512	0.6097561	-265	132	620	0.1711057	0.3969237	0.8975189	-0.08737449
5	100	1555432812	-377.773	-45.018	-857.538	-2.439024	1.463415	0.3658537	-266	130	622	0.1708521	0.3971374	0.8974578	-0.08752709
5	100	1555432812	-371.185	-43.737	-851.926	-2.317073	1.707317	0.4878049	-263	132	621	0.1707952	0.3972594	0.8973967	-0.08771019
5	100	1555432812	-379.664	-42.09	-864.37	-2.682927	1.219512	0.3658537	-266	133	622	0.1708206	0.397351	0.8973662	-0.08755761
5	100	1555432812	-370.453	-35.502	-838.933	-2.317073	1.463415	0.2439024	-265	130	620	0.1714091	0.3968932	0.8975189	-0.08691671
5	100	1555432812	-369.233	-43.371	-844.972	-2.682927	1.829268	0.3658537	-268	133	621	0.1714613	0.3968017	0.8975494	-0.08691671
5	100	1555432812	-374.906	-48.8	-847.656	-2.560976	1.707317	0.4878049	-265	131	621	0.1716533	0.396527	0.8976104	-0.08716086
5	100	1555432812	-372.039	-47.519	-850.767	-2.682927	1.463415	0.4878049	-267	131	621	0.1712103	0.3969542	0.8974884	-0.08734398
5	100	1555432812	-368.501	-43.798	-838.079	-2.804878	1.585366	0.3658537	-266	131	620	0.1710419	0.3970153	0.8974578	-0.08771019
5	100	1555432812	-368.562	-49.349	-853.573	-2.560976	1.707317	0	-266	132	621	0.1707327	0.3971984	0.8973967	-0.08810694
5	100	1555432812	-378.993	-47.214	-844.179	-2.439024	1.463415	0.4878049	-266	132	621	0.1706903	0.3970458	0.8974273	-0.08856472
5	100	1555432812	-362.035	-49.105	-842.898	-2.439024	1.95122	0.3658537	-265	132	622	0.1704423	0.3972289	0.8973662	-0.08883938
5	100	1555432812	-361.852	-37.942	-848.083	-2.439024	1.463415	0.1219512	-266	131	621	0.1702971	0.3977782	0.8972136	-0.08819849
5	100	1555432812	-369.904	-37.515	-840.519	-2.682927	1.463415	0.1219512	-267	133	621	0.1697548	0.3987548	0.8969695	-0.08731346
5	100	1555432812	-371.551	-41.907	-846.619	-2.560976	1.219512	0.1219512	-265	132	620	0.1695904	0.3990906	0.8968779	-0.08703879
5	100	1555432812	-375.272	-47.092	-850.218	-2.560976	1.585366	0.3658537	-267	132	621	0.1702084	0.3983887	0.8970611	-0.08716087
5	100	1555432812	-365.695	-48.19	-845.094	-2.439024	1.463415	0.1219512	-264	131	621	0.1705081	0.3976867	0.8972442	-0.08789331
5	100	1555432812	-372.161	-46.116	-851.804	-2.682927	1.219512	0	-268	133	621	0.1700187	0.3980834	0.8971221	-0.08829005
5	100	1555432812	-361.791	-43.859	-845.094	-2.317073	1.097561	-0.1219512	-266	131	620	0.1698464	0.3982055	0.8970916	-0.0883816
5	100	1555432812	-363.743	-48.678	-848.815	-1.95122	0.8536586	-0.2439024	-267	133	622	0.1700164	0.3979003	0.8971526	-0.08880886
5	100	1555432812	-370.819	-42.7	-844.606	-2.317073	1.097561	0	-265	131	619	0.1700854	0.3978088	0.8971831	-0.08877835
5	100	1555432812	-360.937	-47.519	-847.778	-2.439024	0.7317073	0	-267	131	621	0.1692523	0.3990906	0.8967864	-0.08862575
5	100	1555432812	-371.856	-38.247	-845.46	-2.317073	1.097561	0	-265	134	620	0.1694893	0.3990295	0.8968169	-0.08813746
5	100	1555432812	-367.22	-40.504	-873.459	-2.439024	0.9756098	0	-265	133	620	0.1697318	0.398999	0.8968474	-0.08749656
5	100	1555432812	-372.771	-36.844	-864.37	-2.439024	0.8536586	-0.2439024	-265	132	621	0.1699896	0.3989074	0.8968779	-0.08709983
5	100	1555432812	-363.377	-45.628	-853.695	-1.829268	1.219512	-0.2439024	-267	133	620	0.1701215	0.3985717	0.8969695	-0.08743553
5	100	1555432812	-368.623	-55.388	-869.189	-1.707317	0.8536586	-0.9756098	-264	133	619	0.1697455	0.3985717	0.896939	-0.08847316
5	100	1555432812	-368.623	-56.73	-837.408	-1.829268	1.097561	-1.219512	-268	133	622	0.1696398	0.3981445	0.8970305	-0.08966338
5	100	1555432812	-362.828	-47.702	-840.397	-1.585366	1.585366	-1.463415	-264	134	622	0.1692349	0.3986328	0.8968779	-0.08978546
5	100	1555432812	-363.926	-49.959	-858.209	-1.463415	1.097561	-1.463415	-265	133	620	0.1687347	0.3993042	0.8966949	-0.08957183
5	100	1555432812	-364.658	-40.016	-849.364	-1.219512	0.6097561	-1.95122	-265	130	622	0.168023	0.4002197	0.8964507	-0.08926664
5	100	1555432812	-357.826	-70.943	-849.303	-2.195122	0.8536586	-1.219512	-264	133	621	0.1682145	0.4000366	0.8965117	-0.08911405
5	100	1555432812	-369.355	-39.04	-848.388	-1.829268	0.2439024	-1.219512	-265	131	621	0.1684273	0.3997009	0.8966033	-0.08929716
5	100	1555432812	-367.647	-40.931	-848.876	-2.195122	0.3658537	-0.8536586	-265	132	620	0.1689321	0.3992126	0.8967864	-0.08868679
5	100	1555432812	-367.464	-35.624	-834.968	-1.829268	-0.4878049	-0.9756098	-265	132	621	0.1700453	0.3986328	0.896939	-0.08761864
5	100	1555432812	-356.301	-38.857	-826.489	-1.463415	-1.097561	-0.9756098	-264	132	621	0.1703225	0.3985107	0.897	-0.08700827
5	100	1555432812	-365.512	-47.458	-840.519	-0.4878049	-1.585366	-1.341463	-265	132	621	0.170029	0.3991516	0.8967559	-0.08716087
5	100	1555432812	-371.429	-42.944	-858.941	0.3658537	-2.195122	-1.219512	-263	132	621	0.1693638	0.4000672	0.8964202	-0.08771019
5	100	1555432813	-359.717	-41.297	-879.986	0.4878049	-2.317073	-1.341463	-265	133	621	0.1690895	0.400708	0.8962066	-0.08749656
5	100	1555432813	-362.95	-36.295	-858.514	0.4878049	-1.95122	-1.219512	-262	133	622	0.1694821	0.4007385	0.8961455	-0.0872219
5	100	1555432813	-371.368	-40.931	-862.479	0.9756098	-2.439024	-1.95122	-264	132	621	0.1695289	0.400647	0.896115	-0.08786279
5	100	1555432813	-381.494	-65.087	-843.203	1.463415	-3.292683	-2.195122	-262	131	621	0.1700548	0.3994568	0.8963591	-0.08975494
5	100	1555432813	-388.692	-58.316	-851.865	1.463415	-4.02439	-2.073171	-263	133	622	0.1705229	0.3989685	0.8964202	-0.09042634
5	100	1555432813	-385.154	-62.83	-855.22	0.6097561	-2.804878	-2.195122	-260	133	623	0.1715006	0.3973815	0.8967864	-0.09192175
5	100	1555432813	-383.873	-51.24	-830.637	0.3658537	-2.804878	-2.073171	-262	132	620	0.1715609	0.3971069	0.8967864	-0.0929899
5	100	1555432813	-379.054	-59.719	-864.126	0.1219512	-2.439024	-2.195122	-259	134	620	0.1714557	0.3970458	0.8967254	-0.09402753
5	100	1555432813	-366.061	-38.552	-843.691	-0.4878049	-2.317073	-2.073171	-262	134	622	0.1719839	0.3969542	0.8967254	-0.09344768
5	100	1555432813	-370.392	-44.286	-849.181	-0.4878049	-1.95122	-2.317073	-261	133	621	0.1715461	0.3976257	0.8965117	-0.09344768
5	100	1555432813	-379.542	-37.332	-822.89	-0.4878049	-2.195122	-1.829268	-258	134	621	0.1720097	0.3979309	0.8964202	-0.09216591
5	100	1555432813	-382.531	-46.848	-848.449	-0.9756098	-1.341463	-1.829268	-260	136	623	0.1732162	0.3966491	0.8967559	-0.09216591
5	100	1555432813	-384.666	-51.179	-867.359	-0.9756098	-0.7317073	-1.341463	-260	133	623	0.1736012	0.3962523	0.8968474	-0.09225745
5	100	1555432813	-398.025	-56.059	-863.821	-1.219512	-0.7317073	-1.219512	-257	134	621	0.1742295	0.3953063	0.897061	-0.09305093
5	100	1555432813	-397.11	-59.17	-867.969	-1.341463	-0.1219512	-0.7317073	-259	134	620	0.1751181	0.3938414	0.8974273	-0.09405804
5	100	1555432813	-412.421	-48.8	-859.551	-1.707317	0.3658537	-0.8536586	-258	133	622	0.1767673	0.3914609	0.8980682	-0.09479049
5	100	1555432813	-397.049	-59.414	-858.392	-2.073171	1.341463	-0.4878049	-258	133	623	0.1774916	0.3904233	0.8983123	-0.09540086
5	100	1555432813	-391.803	-71.858	-853.817	-1.95122	1.097561	-0.7317073	-258	133	619	0.1770678	0.3901792	0.8983123	-0.09717093
5	100	1555432813	-395.219	-66.002	-843.386	-1.707317	1.585366	-0.9756098	-258	133	622	0.1766792	0.3900571	0.8983123	-0.09836116
5	100	1555432813	-388.631	-64.721	-848.022	-1.585366	1.219512	-1.95122	-257	134	622	0.1759783	0.3904538	0.8981903	-0.09915464
5	100	1555432813	-388.875	-67.039	-856.013	-1.097561	0.8536586	-2.682927	-258	135	623	0.1752705	0.3908505	0.8980682	-0.09994812
5	100	1555432813	-377.651	-63.196	-852.719	0.3658537	0	-3.902439	-256	135	621	0.1749337	0.3910947	0.8980072	-0.1001312
5	100	1555432813	-391.742	-37.82	-866.627	0.1219512	0	-3.658537	-256	133	620	0.1743149	0.3921629	0.8977935	-0.09894101
5	100	1555432813	-399.672	-43.432	-864.675	-1.463415	1.463415	-2.073171	-257	133	621	0.1753518	0.3916745	0.8980377	-0.09680472
5	100	1555432813	-389.302	-40.504	-864.065	-1.95122	2.073171	-1.097561	-258	136	620	0.1757697	0.391644	0.8981292	-0.0953093
5	100	1555432813	-397.415	-48.922	-850.218	-2.439024	2.439024	-0.6097561	-257	134	621	0.1764306	0.3911557	0.8983123	-0.09436323
5	100	1555432813	-393.877	-53.985	-857.599	-2.682927	2.804878	0.2439024	-257	133	621	0.1765768	0.3909421	0.8983734	-0.09439375
5	100	1555432813	-391.437	-63.684	-862.601	-2.682927	2.804878	0.4878049	-256	132	624	0.176198	0.3909726	0.8983734	-0.0949736
5	100	1555432813	-380.03	-54.046	-851.804	-2.804878	3.292683	0.4878049	-259	136	621	0.1748202	0.3925291	0.8979766	-0.09485153
5	100	1555432813	-381.006	-61.549	-863.699	-3.04878	3.04878	0.3658537	-257	132	621	0.1742839	0.3932005	0.8977935	-0.09479049
5	100	1555432813	-382.714	-57.828	-841.556	-3.536585	3.414634	0.3658537	-258	135	621	0.174013	0.3932615	0.8977935	-0.09503464
5	100	1555432813	-374.662	-56.852	-852.841	-3.292683	3.780488	0.8536586	-255	134	620	0.1737588	0.3934141	0.897763	-0.09515671
5	100	1555432813	-394.731	-65.27	-851.865	-3.658537	3.414634	1.097561	-259	133	624	0.1738389	0.3929563	0.8979156	-0.0954619
5	100	1555432813	-386.069	-54.778	-847.839	-4.02439	3.658537	1.219512	-256	133	622	0.1741406	0.3926511	0.8980682	-0.09472945
5	100	1555432813	-390.095	-57.706	-864.675	-4.146341	3.780488	1.341463	-258	134	620	0.1736983	0.39317	0.8979461	-0.09454634
5	100	1555432813	-382.47	-52.399	-851.987	-4.268293	4.02439	1.585366	-257	131	623	0.1730811	0.3939329	0.897763	-0.09424116
5	100	1555432813	-388.692	-62.769	-882.975	-4.390244	4.146341	1.707317	-260	132	620	0.1723399	0.3947874	0.8975494	-0.09405804
5	100	1555432813	-395.341	-69.784	-863.577	-5	4.512195	1.707317	-257	132	622	0.1727805	0.3937498	0.897824	-0.0949736
5	100	1555432813	-379.847	-82.838	-817.522	-4.878049	4.634147	1.463415	-259	133	622	0.1724508	0.3927732	0.8980072	-0.09784234
5	100	1555432813	-386.13	-89.06	-840.153	-4.878049	4.146341	1.219512	-257	132	620	0.1717682	0.3922849	0.8980377	-0.1006806
5	100	1555432813	-377.834	-74.542	-836.066	-4.634147	4.634147	0.9756098	-258	133	621	0.1715765	0.3917356	0.8981903	-0.1017792
5	100	1555432813	-366.61	-60.573	-828.197	-4.512195	4.268293	1.341463	-256	132	619	0.1706064	0.3931089	0.8978851	-0.1008026
5	100	1555432813	-377.346	-47.824	-808.921	-4.512195	4.146341	0.8536586	-258	133	619	0.1710283	0.3935057	0.8978851	-0.09851375
5	100	1555432813	-362.767	-50.203	-868.579	-4.878049	3.902439	1.341463	-257	134	620	0.1703799	0.39494	0.8976104	-0.09637745
5	100	1555432813	-368.074	-39.894	-864.492	-4.756098	3.658537	1.463415	-260	132	619	0.1701305	0.3963744	0.8972747	-0.09402753
5	100	1555432813	-362.889	-34.526	-858.819	-4.756098	3.780488	1.585366	-259	131	620	0.1693903	0.3980529	0.8969085	-0.09173864
5	100	1555432813	-375.516	-37.576	-858.148	-5.121951	3.658537	1.707317	-259	131	619	0.1703251	0.3976867	0.8970916	-0.08978546
5	100	1555432813	-383.263	-48.312	-833.016	-4.512195	3.780488	2.073171	-258	131	620	0.1716826	0.3960387	0.8976104	-0.08929716
5	100	1555432813	-386.069	-69.784	-846.375	-4.756098	3.902439	2.195122	-259	132	620	0.1723915	0.3946349	0.8979767	-0.09045687
5	100	1555432813	-391.986	-65.697	-883.89	-4.878049	4.512195	2.560976	-259	130	620	0.1720178	0.3942991	0.8980377	-0.09201331
5	100	1555432813	-399.672	-59.536	-833.382	-4.268293	4.512195	2.195122	-258	130	619	0.1725855	0.3931395	0.8983428	-0.09292886
5	100	1555432813	-366.549	-45.994	-853.695	-5.121951	4.634147	2.073171	-259	130	618	0.1716303	0.3944517	0.8980072	-0.09237953
5	100	1555432813	-358.924	-39.711	-836.92	-5.731708	4.268293	2.073171	-259	130	618	0.1709235	0.3959166	0.8976715	-0.09067049
5	100	1555432813	-342.027	-39.894	-842.288	-5.853659	3.658537	2.317073	-259	132	619	0.169022	0.3991821	0.8967559	-0.08896145
5	100	1555432813	-350.994	-37.149	-833.565	-6.097561	3.292683	2.804878	-260	130	617	0.1682708	0.4007996	0.8963286	-0.08740501
5	100	1555432813	-351.177	-49.471	-827.953	-6.463415	2.804878	3.04878	-259	130	617	0.167769	0.4018983	0.8959929	-0.08676412
5	100	1555432813	-356.606	-41.602	-843.508	-6.585366	2.195122	3.658537	-259	132	611	0.1671768	0.4029969	0.8956572	-0.08627582
5	100	1555432813	-354.41	-28.426	-844.423	-7.317073	1.829268	4.02439	-260	130	616	0.1672255	0.4036073	0.8954436	-0.08554338
5	100	1555432813	-369.416	-57.706	-861.686	-6.707317	1.341463	4.390244	-262	128	617	0.1675593	0.4035463	0.8954436	-0.08517717
5	100	1555432813	-384.239	-73.993	-843.874	-6.463415	0.7317073	5.243903	-259	128	617	0.1677975	0.4029054	0.8955352	-0.08676413
5	100	1555432813	-319.091	55.937	-788.73	-8.414635	0.2439024	10.60976	-260	130	615	0.1680424	0.4033632	0.8953215	-0.08636739
5	100	1555432813	-295.911	-37.515	-881.633	-7.682927	0.1219512	10.48781	-259	130	616	0.16841	0.4041871	0.8949248	-0.08590961
5	100	1555432813	-385.337	-104.432	-880.962	-7.195122	-0.7317073	9.756098	-259	131	618	0.1689326	0.4049501	0.894528	-0.08542131
5	100	1555432813	-280.112	-300.669	-619.821	-0.2439024	1.829268	0.6097561	-259	129	615	0.1651062	0.4065676	0.8937346	-0.09317301
5	100	1555432813	-391.62	49.532	-839.482	-6.341464	2.804878	2.439024	-259	129	614	0.1607222	0.4125797	0.8917509	-0.09341716
5	100	1555432813	-411.811	-47.946	-849.791	-5	2.195122	1.707317	-260	130	615	0.1635875	0.4089786	0.8927885	-0.09436323
5	100	1555432813	-384.788	-31.964	-850.889	-4.390244	2.682927	1.341463	-260	130	613	0.1663775	0.4064455	0.893643	-0.09231849
5	100	1555432813	-388.082	-26.84	-856.135	-4.878049	2.439024	1.219512	-261	130	615	0.1693222	0.4034547	0.8946196	-0.09060945
5	100	1555432813	-383.751	-33.55	-864.492	-5	3.04878	1.463415	-261	128	614	0.1718164	0.4010743	0.8953825	-0.08893093
5	100	1555432813	-381.799	-39.955	-858.453	-5.365854	3.414634	1.585366	-260	129	613	0.1722308	0.4007385	0.8955046	-0.08841212
5	100	1555432813	-356.24	-19.276	-877.18	-4.878049	3.536585	1.463415	-261	129	607	0.1710661	0.4033021	0.8948027	-0.08609272
5	100	1555432813	-364.292	-4.026	-838.75	-4.634147	3.414634	2.073171	-260	128	615	0.1696742	0.4074221	0.8936125	-0.08169805
5	100	1555432813	-383.995	-10.736	-841.068	-4.268293	2.560976	1.707317	-262	128	612	0.1733636	0.4038514	0.8947417	-0.07928709
5	100	1555432813	-363.682	-41.114	-859.124	-3.780488	3.04878	1.341463	-261	129	613	0.1732215	0.4034852	0.8948637	-0.08008057
5	100	1555432813	-356.85	-55.876	-855.098	-3.292683	2.560976	1.097561	-262	128	612	0.170931	0.4050722	0.8943144	-0.08307138
5	100	1555432813	-368.074	-42.212	-849.364	-3.170732	2.926829	0.9756098	-262	127	614	0.1701047	0.4051943	0.8942534	-0.08481093
5	100	1555432813	-380.03	-18.3	-837.408	-2.926829	2.804878	0.8536586	-260	125	611	0.1721546	0.4031495	0.8948942	-0.08365124
5	100	1555432813	-379.359	-14.762	-862.418	-3.292683	3.04878	0.7317073	-262	128	613	0.1731942	0.4026612	0.8951079	-0.08154546
5	100	1555432813	-378.932	-20.13	-866.932	-3.292683	3.414634	1.341463	-261	128	612	0.1735915	0.4027222	0.8951384	-0.08005005
