Log Mode	Log Freq	Timestamp	AccX	AccY	AccZ	GyroX	GyroY	GyroZ	MagnX	MagnY	MagnZ	qw	qi	qj	qk
5	100	1555432128	15.738	-34.526	985.15	-2.804878	1.341463	0.4878049	-154	30	-227	0.7792909	0.04208503	-0.05218665	-0.6230659
5	100	1555432128	2.867	-32.513	1026.63	-2.804878	1.341463	0.2439024	-157	30	-228	0.7792664	0.04208502	-0.05218665	-0.6230963
5	100	1555432128	4.941	-36.417	1024.922	-2.682927	1.341463	0.4878049	-154	28	-227	0.7792664	0.04208502	-0.05218665	-0.6230963
5	100	1555432128	2.257	-33.184	1007.11	-2.804878	1.707317	0.4878049	-156	27	-227	0.7792909	0.04208503	-0.05218665	-0.6230659
5	100	1555432128	7.503	-32.452	1014.979	-2.560976	1.463415	0.1219512	-153	29	-227	0.7792664	0.04208502	-0.05218665	-0.6230963
5	100	1555432128	13.542	-33.367	989.908	-2.804878	1.707317	0.4878049	-156	29	-228	0.7792649	0.04211555	-0.05218666	-0.6230965
5	100	1555432128	9.577	-28.67	1013.393	-2.560976	1.707317	0.6097561	-154	29	-229	0.7792649	0.04211555	-0.05218666	-0.6230965
5	100	1555432128	17.141	-29.219	1015.406	-2.682927	1.707317	0.2439024	-155	29	-228	0.7792649	0.04211555	-0.05218666	-0.6230965
5	100	1555432128	7.869	-37.82	1010.343	-2.682927	1.585366	0.3658537	-154	30	-228	0.7792892	0.04211554	-0.05218665	-0.6230659
5	100	1555432128	7.991	-33.55	1020.469	-2.682927	1.707317	0.3658537	-156	30	-228	0.7792669	0.04211554	-0.05215613	-0.6230964
5	100	1555432128	8.418	-39.955	1014.552	-2.804878	1.341463	0.6097561	-153	29	-228	0.7792914	0.04211555	-0.05215614	-0.6230659
5	100	1555432128	0.061	-32.33	1015.223	-2.926829	1.341463	0.1219512	-157	28	-228	0.7792669	0.04211554	-0.05215613	-0.6230964
5	100	1555432128	0.793	-34.892	1014.43	-3.04878	1.585366	0.3658537	-153	31	-229	0.7792669	0.04211554	-0.05215613	-0.6230964
5	100	1555432128	-0.549	-30.256	1013.576	-2.804878	1.463415	0.3658537	-157	29	-228	0.7792664	0.04208502	-0.05218665	-0.6230963
5	100	1555432128	2.501	-31.415	1011.868	-2.682927	1.463415	0.2439024	-154	30	-227	0.7792649	0.04211555	-0.05218666	-0.6230965
5	100	1555432128	11.651	-35.38	1005.402	-2.804878	1.463415	0.4878049	-156	28	-228	0.7792664	0.04208502	-0.05218665	-0.6230963
5	100	1555432128	0.305	-29.097	1021.994	-2.804878	1.463415	0.3658537	-154	31	-228	0.7792664	0.04208502	-0.05218665	-0.6230963
5	100	1555432128	15.738	-33.55	1019.127	-2.560976	1.341463	0.1219512	-155	30	-227	0.7792649	0.04211555	-0.05218666	-0.6230965
5	100	1555432128	-6.527	-37.21	1008.086	-2.439024	1.585366	0.2439024	-155	30	-228	0.7792664	0.04208502	-0.05218665	-0.6230963
5	100	1555432128	1.769	-33.001	1017.358	-2.804878	1.219512	0.2439024	-154	30	-228	0.7796177	0.03723258	-0.04669332	-0.6234015
5	100	1555432128	14.823	-31.11	1001.01	-2.682927	1.585366	0.2439024	-154	30	-228	0.7801825	0.02673421	-0.03585925	-0.6239509
5	100	1555432128	8.723001	-33.55	1012.478	-2.804878	1.585366	0.6097561	-156	29	-229	0.7805043	0.01882992	-0.02691733	-0.6242867
5	100	1555432128	12.993	-34.892	1017.419	-2.804878	1.829268	0.2439024	-154	29	-228	0.7806907	0.01245155	-0.0201117	-0.6244698
5	100	1555432128	3.904	-34.587	1014.979	-2.804878	1.463415	0.4878049	-156	30	-228	0.7807753	0.007477035	-0.01480148	-0.6245918
5	100	1555432128	2.135	-36.6	1015.589	-2.926829	1.707317	0.2439024	-155	31	-228	0.7808206	0.00390637	-0.01062044	-0.6246529
5	100	1555432128	8.357	-31.171	1020.896	-2.682927	1.585366	0.4878049	-156	29	-227	0.7808386	0.001464888	-0.007721183	-0.6246834
5	100	1555432128	-2.44	-33.672	1013.454	-2.926829	1.585366	0.2439024	-154	29	-228	0.7808576	-0.0007019257	-0.005615406	-0.6246834
5	100	1555432128	10.98	-29.829	1009.55	-2.682927	1.707317	0.3658537	-156	29	-229	0.7808389	-0.002319407	-0.004211554	-0.6247139
5	100	1555432128	9.455	-36.722	994.056	-3.04878	1.463415	0.4878049	-154	30	-229	0.7808387	-0.003662221	-0.003173925	-0.6247139
5	100	1555432128	5.978	-31.293	999.607	-2.682927	1.585366	0.3658537	-155	29	-227	0.7808372	-0.004669332	-0.001983703	-0.6247139
5	100	1555432128	6.649	-27.206	1022.909	-2.926829	1.585366	0.1219512	-154	29	-226	0.7808343	-0.005401776	-0.001129185	-0.6247139
5	100	1555432128	6.771	-37.759	1015.162	-2.926829	1.585366	0.4878049	-156	30	-227	0.7808318	-0.005859555	0	-0.624714
5	100	1555432128	2.257	-28.487	1031.815	-2.560976	1.829268	0.3658537	-156	29	-228	0.7808281	-0.006286813	0.0007019257	-0.6247139
5	100	1555432128	8.357	-28.914	1029.314	-2.804878	1.585366	0.3658537	-156	30	-227	0.7808247	-0.006683555	0.0008850369	-0.624714
5	100	1555432128	7.625	-37.82	1013.881	-2.682927	1.707317	0.1219512	-152	29	-227	0.7808175	-0.007477034	0.0007324441	-0.6247138
5	100	1555432128	3.599	-37.21	1032.364	-3.04878	1.585366	0.3658537	-157	29	-228	0.7808121	-0.007995849	0.001007111	-0.6247139
5	100	1555432128	8.845	-33.489	998.631	-2.682927	1.585366	0.2439024	-154	30	-226	0.7808126	-0.007934812	0.001129185	-0.6247139
5	100	1555432128	5.795	-29.28	999.363	-2.926829	1.829268	0.2439024	-154	31	-227	0.7808128	-0.007904294	0.001190222	-0.6247139
5	100	1555432128	4.88	-30.439	1008.147	-2.926829	1.341463	0.2439024	-154	32	-229	0.7808163	-0.007538073	0.001312296	-0.624714
5	100	1555432128	8.723001	-34.648	1011.075	-3.04878	1.829268	0.3658537	-157	28	-228	0.7808126	-0.007873775	0.001464888	-0.6247139
5	100	1555432128	2.989	-39.711	1014.064	-2.926829	1.585366	0.1219512	-154	31	-228	0.7808104	-0.007995849	0.001953185	-0.6247139
5	100	1555432128	1.586	-39.65	1018.273	-2.682927	1.707317	0.1219512	-155	29	-227	0.7808096	-0.007934812	0.002410962	-0.6247139
5	100	1555432128	1.952	-41.541	1017.785	-2.804878	1.341463	0.3658537	-155	29	-228	0.7808075	-0.007995849	0.00286874	-0.6247139
5	100	1555432128	3.721	-38.857	1014.735	-3.04878	1.341463	0.1219512	-156	31	-227	0.7808076	-0.00778222	0.003387555	-0.6247139
5	100	1555432128	5.673	-33.306	1016.199	-2.804878	1.707317	0.3658537	-154	30	-228	0.7808089	-0.007690664	0.003295999	-0.6247139
5	100	1555432128	2.623	-32.574	1007.659	-2.682927	1.341463	0.2439024	-156	29	-228	0.7808089	-0.007751701	0.003143406	-0.6247139
5	100	1555432128	6.771	-28.914	1009.55	-2.926829	1.585366	0.4878049	-153	30	-228	0.7808128	-0.007477035	0.002838221	-0.6247139
5	100	1555432128	10.37	-30.134	1013.82	-2.682927	1.463415	0.3658537	-156	29	-227	0.7808368	-0.00778222	0.002014222	-0.6246834
5	100	1555432128	7.137	-32.696	1015.528	-2.439024	1.463415	0.3658537	-154	30	-225	0.7808115	-0.007904294	0.001861629	-0.6247139
5	100	1555432128	7.564	-33.672	1023.214	-2.439024	1.585366	0.3658537	-156	29	-227	0.7808123	-0.007934812	0.001312296	-0.6247139
5	100	1555432128	12.017	-39.955	1017.297	-3.04878	1.95122	0.4878049	-153	30	-227	0.7808349	-0.008148441	0.001007111	-0.6246833
5	100	1555432128	4.087	-30.5	1015.223	-2.682927	1.463415	0.4878049	-156	29	-227	0.7808136	-0.007812738	0.001281777	-0.6247139
5	100	1555432128	4.209	-30.683	1013.698	-2.926829	1.463415	0.4878049	-153	29	-228	0.7808131	-0.007812738	0.001556444	-0.6247139
5	100	1555432128	13.786	-38.735	997.96	-2.926829	1.707317	0.4878049	-157	31	-227	0.7808329	-0.008239998	0.001648	-0.6246834
5	100	1555432128	11.102	-32.574	1010.953	-2.804878	1.829268	0.3658537	-154	29	-226	0.7808329	-0.008239998	0.001678518	-0.6246834
5	100	1555432128	14.213	-39.589	1029.131	-2.804878	1.707317	0.4878049	-156	32	-227	0.7808272	-0.008697775	0.001983703	-0.6246834
5	100	1555432128	4.758	-34.953	1012.722	-2.804878	1.341463	0.2439024	-154	29	-228	0.7808026	-0.008636738	0.002288888	-0.6247139
5	100	1555432128	-3.294	-33.55	1034.804	-2.682927	1.585366	0.2439024	-155	29	-228	0.7808049	-0.008301035	0.002716147	-0.6247139
5	100	1555432128	4.575	-33.855	1022.726	-2.682927	1.463415	0.3658537	-155	30	-227	0.7808102	-0.007812738	0.002624592	-0.6247139
5	100	1555432128	-1.098	-30.561	1002.901	-2.682927	1.585366	0	-156	30	-226	0.7808144	-0.007293923	0.002838221	-0.6247138
5	100	1555432128	-0.183	-31.171	1014.918	-2.682927	1.707317	0.2439024	-154	30	-226	0.7808181	-0.00717185	0.00204474	-0.6247139
5	100	1555432128	13.237	-31.354	998.082	-2.804878	1.463415	0.2439024	-155	29	-228	0.7808163	-0.007415998	0.001861629	-0.6247139
5	100	1555432128	6.039	-34.16	1016.016	-2.682927	1.463415	0.6097561	-153	29	-228	0.7808166	-0.007354961	0.001983703	-0.6247139
5	100	1555432128	15.311	-34.77	1015.101	-2.560976	1.219512	0.2439024	-154	29	-229	0.780811	-0.007965331	0.001831111	-0.6247139
5	100	1555432128	10.736	-35.014	1014.552	-2.682927	1.707317	0.7317073	-152	30	-228	0.7808065	-0.008362072	0.001953185	-0.6247139
5	100	1555432128	-3.294	-35.014	1017.236	-2.804878	1.585366	0.4878049	-155	29	-228	0.7808044	-0.008514664	0.002136296	-0.6247139
5	100	1555432128	2.379	-38.43	1019.859	-2.439024	1.219512	0.4878049	-155	31	-227	0.7808012	-0.008758812	0.002288888	-0.6247139
5	100	1555432128	0.793	-34.526	1014.003	-2.682927	1.463415	0.3658537	-156	28	-227	0.7808075	-0.008209479	0.002197333	-0.6247139
5	100	1555432128	3.355	-36.844	1016.26	-2.682927	1.463415	0.1219512	-154	30	-228	0.7807847	-0.008026368	0.002288888	-0.6247444
5	100	1555432128	3.66	-34.282	1015.406	-2.926829	1.585366	0.3658537	-155	27	-228	0.7807854	-0.007843256	0.002624592	-0.6247444
5	100	1555432128	5.612	-32.391	1014.918	-2.804878	1.585366	0.3658537	-154	30	-228	0.7807865	-0.007660146	0.00286874	-0.6247445
5	100	1555432128	6.893	-33.55	1018.09	-2.317073	1.829268	0.4878049	-156	30	-228	0.7807864	-0.007751702	0.002655111	-0.6247445
5	100	1555432128	3.233	-34.282	1013.149	-2.682927	1.341463	0.3658537	-154	30	-228	0.7807856	-0.007873775	0.002502518	-0.6247444
5	100	1555432128	10.919	-35.746	1016.87	-2.560976	1.463415	0.3658537	-155	27	-228	0.7807832	-0.008209479	0.002166814	-0.6247444
5	100	1555432128	9.333	-36.966	1015.223	-2.682927	1.463415	0.1219512	-153	30	-228	0.7808053	-0.008453627	0.00204474	-0.6247139
5	100	1555432128	0.854	-37.515	1019.066	-2.804878	1.585366	0.2439024	-155	29	-228	0.7807802	-0.008453627	0.002288888	-0.6247444
5	100	1555432128	7.442	-40.504	1008.147	-2.560976	1.707317	0.3658537	-155	31	-228	0.7807769	-0.008758812	0.002288888	-0.6247444
5	100	1555432128	7.747	-31.415	1003.45	-2.804878	1.707317	0.6097561	-155	30	-228	0.78078	-0.008423109	0.002471999	-0.6247444
5	100	1555432128	8.845	-34.648	1041.209	-2.560976	1.463415	0.3658537	-155	30	-227	0.7807781	-0.008636739	0.002349925	-0.6247445
5	100	1555432128	9.333	-36.417	1018.517	-2.926829	1.707317	0.4878049	-155	28	-228	0.7807783	-0.008636738	0.00225837	-0.6247444
5	100	1555432128	6.649	-33.062	1034.926	-2.560976	1.95122	0.3658537	-154	30	-228	0.780781	-0.008362073	0.002349925	-0.6247445
5	100	1555432129	11.224	-38.125	1025.898	-2.560976	1.829268	0.2439024	-155	31	-229	0.7807801	-0.008545183	0.001953185	-0.6247444
5	100	1555432129	6.71	-35.502	1023.092	-2.926829	1.707317	0.1219512	-156	31	-227	0.7807843	-0.008178961	0.001861629	-0.6247445
5	100	1555432129	4.026	-31.354	1024.434	-2.926829	1.707317	0.6097561	-155	30	-230	0.7807856	-0.008026368	0.001953185	-0.6247444
5	100	1555432129	4.941	-36.6	998.387	-2.804878	1.829268	0.2439024	-154	30	-229	0.7807848	-0.008087405	0.002014222	-0.6247444
5	100	1555432129	4.636	-32.635	1024.068	-2.804878	1.585366	0.2439024	-156	28	-228	0.7807891	-0.007629627	0.002136296	-0.6247444
5	100	1555432129	4.697	-36.661	1018.456	-2.804878	1.463415	0.3658537	-153	30	-229	0.780789	-0.007477035	0.00265511	-0.6247444
5	100	1555432129	1.586	-32.208	1041.392	-2.439024	1.219512	0.3658537	-155	29	-228	0.7807912	-0.007049776	0.003143406	-0.6247444
5	100	1555432129	5.612	-39.894	1035.414	-2.804878	1.219512	0.4878049	-154	30	-228	0.780789	-0.007232887	0.003265481	-0.6247444
5	100	1555432129	-7.442	-33.489	1001.315	-2.804878	1.341463	0.3658537	-155	30	-228	0.7807887	-0.007110813	0.003601184	-0.6247445
5	100	1555432129	2.806	-32.513	1025.105	-2.560976	1.097561	0.3658537	-153	30	-228	0.7807872	-0.007324442	0.00347911	-0.6247444
5	100	1555432129	-0.488	-30.744	1011.685	-2.682927	1.219512	0.3658537	-155	29	-229	0.7807895	-0.007232887	0.003143406	-0.6247444
5	100	1555432129	1.037	-31.964	1017.663	-2.439024	1.219512	0.2439024	-154	28	-229	0.7807909	-0.00717185	0.002929777	-0.6247444
5	100	1555432129	11.773	-29.829	1018.212	-2.804878	1.463415	0.4878049	-155	29	-227	0.7807941	-0.006958221	0.002563555	-0.6247445
5	100	1555432129	10.797	-29.28	1045.967	-2.804878	1.585366	0.6097561	-156	30	-225	0.7807937	-0.007141331	0.002136296	-0.6247444
5	100	1555432129	2.989	-40.138	1021.384	-2.682927	1.341463	0.3658537	-157	29	-229	0.7807926	-0.007293924	0.00204474	-0.6247445
5	100	1555432129	3.111	-35.624	1021.567	-2.682927	1.341463	0.3658537	-156	29	-228	0.7807922	-0.007293923	0.002136295	-0.6247444
5	100	1555432129	1.464	-35.868	1020.103	-2.804878	1.463415	0.4878049	-155	27	-228	0.7807918	-0.007354961	0.002136296	-0.6247444
5	100	1555432129	-2.562	-37.698	1006.561	-2.804878	1.219512	0.4878049	-154	28	-228	0.780812	-0.007599109	0.002716147	-0.6247139
5	100	1555432129	12.566	-35.868	1021.872	-2.682927	1.585366	0.2439024	-154	30	-227	0.7808103	-0.007721183	0.00286874	-0.6247139
5	100	1555432129	6.832	-35.075	1019.737	-2.804878	1.707317	0.4878049	-155	29	-228	0.7808092	-0.007660146	0.003295999	-0.6247139
5	100	1555432129	-0.244	-35.258	1023.031	-2.926829	1.463415	0.3658537	-156	29	-228	0.7808128	-0.007324442	0.003204443	-0.6247139
5	100	1555432129	-0.732	-35.014	1025.654	-2.804878	1.585366	0.6097561	-155	30	-226	0.7808129	-0.007324442	0.003173925	-0.6247139
5	100	1555432129	-1.952	-36.966	1035.353	-2.560976	1.585366	0.3658537	-156	30	-228	0.7808118	-0.007507553	0.003021332	-0.6247139
5	100	1555432129	8.479	-35.075	1005.951	-2.560976	1.829268	0.4878049	-155	29	-229	0.7808105	-0.007812738	0.002533036	-0.6247139
5	100	1555432129	5.734	-30.5	1013.21	-2.804878	1.341463	0.1219512	-155	28	-227	0.7808101	-0.007873775	0.002471999	-0.6247139
5	100	1555432129	14.579	-33.611	1023.336	-2.560976	1.585366	0.8536586	-155	30	-227	0.7808324	-0.008117924	0.002349925	-0.6246834
5	100	1555432129	2.379	-36.722	1021.811	-2.804878	1.463415	0.2439024	-154	31	-228	0.7808305	-0.008301035	0.002349925	-0.6246834
5	100	1555432129	7.015	-35.014	1027.484	-2.804878	1.585366	0.2439024	-155	29	-227	0.7808309	-0.008331553	0.002105777	-0.6246834
5	100	1555432129	2.867	-40.809	1019.493	-2.804878	1.463415	0.1219512	-156	29	-228	0.780827	-0.008636739	0.002319407	-0.6246834
5	100	1555432129	-1.83	-37.759	1018.273	-2.560976	1.585366	0.2439024	-155	29	-226	0.7808233	-0.008880886	0.002594073	-0.6246834
5	100	1555432129	3.782	-37.027	996.496	-2.560976	0.8536586	0.3658537	-156	29	-229	0.7808227	-0.008911405	0.002685629	-0.6246834
5	100	1555432129	5.673	-32.574	1018.578	-3.04878	1.341463	0.1219512	-153	30	-226	0.7808267	-0.008545183	0.002685629	-0.6246834
5	100	1555432129	17.141	-34.709	1036.756	-2.804878	1.341463	0.1219512	-154	28	-228	0.7808266	-0.008575702	0.002655111	-0.6246834
5	100	1555432129	7.564	-39.65	1034.56	-2.804878	1.707317	0.2439024	-154	30	-227	0.7808238	-0.008850368	0.002563555	-0.6246834
5	100	1555432129	6.893	-34.16	1021.933	-2.804878	1.707317	0.2439024	-155	30	-228	0.7808247	-0.008850369	0.002288888	-0.6246834
5	100	1555432129	5.673	-36.722	1018.761	-2.804878	1.707317	0.4878049	-154	29	-228	0.7808241	-0.008972441	0.001953184	-0.6246833
5	100	1555432129	4.453	-26.901	1016.687	-2.804878	1.585366	0.4878049	-155	28	-228	0.7808273	-0.008819849	0.001281777	-0.6246834
5	100	1555432129	6.405	-33.55	1005.89	-3.04878	1.829268	0.3658537	-154	30	-227	0.780832	-0.008423109	0.001068148	-0.6246834
5	100	1555432129	3.233	-30.5	1003.694	-2.804878	1.463415	0.2439024	-157	29	-228	0.7808335	-0.008270516	0.001159703	-0.6246834
5	100	1555432129	5.795	-33.245	1045.662	-2.926829	1.341463	0.1219512	-156	29	-227	0.7808321	-0.00839259	0.001251259	-0.6246834
5	100	1555432129	8.357	-36.783	1020.896	-2.682927	1.341463	0.3658537	-156	30	-228	0.7808311	-0.008423109	0.001586962	-0.6246834
5	100	1555432129	-0.915	-42.151	1021.567	-2.682927	1.341463	0.3658537	-153	32	-227	0.7808272	-0.008667257	0.002105777	-0.6246834
5	100	1555432129	2.745	-40.992	1013.027	-2.926829	1.463415	0.4878049	-156	28	-228	0.7808242	-0.00878933	0.002624592	-0.6246833
5	100	1555432129	1.037	-32.025	1011.624	-2.560976	1.463415	0.3658537	-152	30	-226	0.7808268	-0.008514664	0.002777184	-0.6246834
5	100	1555432129	7.93	-37.454	997.411	-2.926829	1.219512	0	-156	28	-226	0.7808055	-0.008423109	0.002105777	-0.6247139
5	100	1555432129	9.089	-25.742	1016.016	-2.804878	1.219512	0.6097561	-154	30	-228	0.7808331	-0.008239998	0.001586962	-0.6246834
5	100	1555432129	7.747	-35.868	1016.931	-2.682927	1.341463	0.3658537	-157	28	-229	0.7808339	-0.008148442	0.001648	-0.6246834
5	100	1555432129	7.686	-42.822	1019.371	-2.682927	1.463415	0.2439024	-154	29	-227	0.7808316	-0.008362072	0.001678518	-0.6246834
5	100	1555432129	3.721	-37.942	1019.737	-2.682927	1.585366	0.2439024	-156	30	-229	0.7808293	-0.008575701	0.001648	-0.6246834
5	100	1555432129	6.161	-36.783	1028.216	-2.682927	1.219512	0.3658537	-155	29	-228	0.7808263	-0.008850368	0.001648	-0.6246834
5	100	1555432129	1.769	-36.844	1039.135	-2.682927	1.707317	0.1219512	-155	29	-228	0.7808248	-0.008941923	0.001831111	-0.6246834
5	100	1555432129	12.627	-36.356	998.448	-2.682927	1.585366	0.6097561	-156	29	-228	0.780822	-0.00921659	0.001678518	-0.6246834
5	100	1555432129	6.283	-32.086	996.496	-2.560976	1.463415	0.2439024	-156	29	-229	0.7808262	-0.008880886	0.001495407	-0.6246834
5	100	1555432129	17.568	-36.966	1017.785	-2.682927	1.219512	0.3658537	-155	28	-228	0.7808479	-0.009094516	0.001617481	-0.6246529
5	100	1555432129	6.283	-42.212	1017.785	-2.804878	1.219512	0.2439024	-155	29	-227	0.7808224	-0.009155553	0.001800592	-0.6246834
5	100	1555432129	4.697	-35.136	1035.902	-2.682927	1.585366	0.2439024	-154	31	-227	0.780824	-0.008972442	0.002014222	-0.6246834
5	100	1555432129	6.71	-38.43	1018.273	-2.317073	1.585366	0.4878049	-156	29	-229	0.7808223	-0.009155553	0.001831111	-0.6246834
5	100	1555432129	-1.83	-36.295	1039.501	-2.682927	1.707317	0.3658537	-156	28	-228	0.7808231	-0.009063998	0.001983703	-0.6246834
5	100	1555432129	12.383	-34.831	996.435	-2.804878	1.585366	0.4878049	-155	31	-228	0.7808461	-0.009308145	0.001251259	-0.6246529
5	100	1555432129	10.248	-32.574	1008.818	-2.560976	1.463415	0.3658537	-156	30	-227	0.7808468	-0.009277628	0.001007111	-0.6246529
5	100	1555432129	12.261	-31.842	1027.057	-2.560976	1.341463	0.3658537	-156	28	-228	0.7808467	-0.009308145	0.0008239998	-0.6246529
5	100	1555432129	10.248	-36.295	1017.48	-2.560976	1.463415	0.2439024	-155	30	-228	0.780848	-0.009094515	0.001556444	-0.6246528
5	100	1555432129	-0.671	-37.21	1026.081	-2.560976	1.707317	0.2439024	-156	28	-230	0.7808267	-0.008758812	0.001892148	-0.6246834
5	100	1555432129	2.135	-39.101	1020.469	-2.560976	1.585366	0.4878049	-154	29	-228	0.7808273	-0.008636738	0.002197333	-0.6246834
5	100	1555432129	-0.488	-34.892	1030.9	-2.439024	1.707317	0	-156	29	-231	0.7808273	-0.00860622	0.002288888	-0.6246834
5	100	1555432129	9.638	-34.343	1009.916	-2.804878	1.585366	0.2439024	-155	29	-229	0.7808269	-0.008728294	0.001953185	-0.6246834
5	100	1555432129	3.965	-33.794	1013.393	-2.439024	1.585366	0.3658537	-156	28	-229	0.7808276	-0.008728294	0.001648	-0.6246834
5	100	1555432129	16.409	-33.428	1028.277	-2.804878	1.585366	0.4878049	-155	30	-228	0.7808518	-0.008819849	0.00122074	-0.6246529
5	100	1555432129	12.871	-34.038	1014.43	-2.682927	1.585366	0.4878049	-155	29	-230	0.7808526	-0.008758813	0.001190222	-0.6246529
5	100	1555432129	1.281	-39.284	1023.397	-2.682927	1.463415	0.2439024	-154	30	-226	0.7808508	-0.008880886	0.001373333	-0.6246529
5	100	1555432129	7.808	-37.088	1025.471	-2.804878	1.829268	0.4878049	-153	30	-228	0.7808511	-0.008880886	0.00122074	-0.6246529
5	100	1555432129	5.551	-38.796	1022.36	-2.560976	1.829268	0	-155	30	-228	0.7808275	-0.008758812	0.001525925	-0.6246834
5	100	1555432129	6.039	-34.892	1017.114	-2.682927	1.707317	0.2439024	-154	29	-228	0.780831	-0.008392591	0.001831111	-0.6246834
5	100	1555432129	4.636	-37.698	1009.855	-2.682927	1.585366	0.3658537	-154	30	-225	0.7808313	-0.008270516	0.002197333	-0.6246834
5	100	1555432129	5.49	-33.672	1014.186	-2.682927	1.707317	0.4878049	-156	29	-230	0.7808357	-0.007843257	0.002197333	-0.6246834
